Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/970         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<sphere, std::allocator<sphere>, Vec3, double, std::shared_ptr<Metal>&>(sphere*&, std::_Sp_alloc_shared_tag<std::allocator<sphere> >, Vec3&&, double&&, std::shared_ptr<Metal>&) [243]
                0.00    0.00      92/970         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<sphere, std::allocator<sphere>, Vec3&, double, std::shared_ptr<Material>&>(sphere*&, std::_Sp_alloc_shared_tag<std::allocator<sphere> >, Vec3&, double&&, std::shared_ptr<Material>&) [186]
                0.00    0.00     389/970         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<sphere, std::allocator<sphere>, Vec3&, Vec3&, double, std::shared_ptr<Material>&>(sphere*&, std::_Sp_alloc_shared_tag<std::allocator<sphere> >, Vec3&, Vec3&, double&&, std::shared_ptr<Material>&) [145]
                0.00    0.00     485/970         std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [553]
[476]    0.0    0.00    0.00     970         std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> >::allocator<sphere>(std::allocator<sphere> const&) [476]
                0.00    0.00     970/970         __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> >::new_allocator() [474]
-----------------------------------------------
                0.00    0.00       1/970         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<sphere, std::allocator<sphere>, Vec3, int, std::shared_ptr<Lambertian>&>(sphere*&, std::_Sp_alloc_shared_tag<std::allocator<sphere> >, Vec3&&, int&&, std::shared_ptr<Lambertian>&) [242]
                0.00    0.00       1/970         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<sphere, std::allocator<sphere>, Vec3, double, std::shared_ptr<dielectric>&>(sphere*&, std::_Sp_alloc_shared_tag<std::allocator<sphere> >, Vec3&&, double&&, std::shared_ptr<dielectric>&) [241]
                0.00    0.00       1/970         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<sphere, std::allocator<sphere>, Vec3, double, std::shared_ptr<Lambertian>&>(sphere*&, std::_Sp_alloc_shared_tag<std::allocator<sphere> >, Vec3&&, double&&, std::shared_ptr<Lambertian>&) [240]
                0.00    0.00       1/970         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<sphere, std::allocator<sphere>, Vec3, double, std::shared_ptr<Metal>&>(sphere*&, std::_Sp_alloc_shared_tag<std::allocator<sphere> >, Vec3&&, double&&, std::shared_ptr<Metal>&) [243]
                0.00    0.00      92/970         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<sphere, std::allocator<sphere>, Vec3&, double, std::shared_ptr<Material>&>(sphere*&, std::_Sp_alloc_shared_tag<std::allocator<sphere> >, Vec3&, double&&, std::shared_ptr<Material>&) [186]
                0.00    0.00     389/970         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<sphere, std::allocator<sphere>, Vec3&, Vec3&, double, std::shared_ptr<Material>&>(sphere*&, std::_Sp_alloc_shared_tag<std::allocator<sphere> >, Vec3&, Vec3&, double&&, std::shared_ptr<Material>&) [145]
                0.00    0.00     485/970         std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [553]
[477]    0.0    0.00    0.00     970         std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> >::~allocator() [477]
                0.00    0.00     970/970         __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator() [475]
-----------------------------------------------
                0.00    0.00     970/970         std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc() [481]
[478]    0.0    0.00    0.00     970         std::_Sp_ebo_helper<0, std::allocator<sphere>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<sphere>, true>&) [478]
-----------------------------------------------
                0.00    0.00     485/970         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> >&) [560]
                0.00    0.00     485/970         std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [553]
[479]    0.0    0.00    0.00     970         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2>*) [479]
                0.00    0.00     970/970         std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> >* std::__addressof<std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> >&) [482]
-----------------------------------------------
                0.00    0.00       1/970         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<sphere, std::allocator<sphere>, Vec3, int, std::shared_ptr<Lambertian>&>(sphere*&, std::_Sp_alloc_shared_tag<std::allocator<sphere> >, Vec3&&, int&&, std::shared_ptr<Lambertian>&) [242]
                0.00    0.00       1/970         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<sphere, std::allocator<sphere>, Vec3, double, std::shared_ptr<dielectric>&>(sphere*&, std::_Sp_alloc_shared_tag<std::allocator<sphere> >, Vec3&&, double&&, std::shared_ptr<dielectric>&) [241]
                0.00    0.00       1/970         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<sphere, std::allocator<sphere>, Vec3, double, std::shared_ptr<Lambertian>&>(sphere*&, std::_Sp_alloc_shared_tag<std::allocator<sphere> >, Vec3&&, double&&, std::shared_ptr<Lambertian>&) [240]
                0.00    0.00       1/970         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<sphere, std::allocator<sphere>, Vec3, double, std::shared_ptr<Metal>&>(sphere*&, std::_Sp_alloc_shared_tag<std::allocator<sphere> >, Vec3&&, double&&, std::shared_ptr<Metal>&) [243]
                0.00    0.00      92/970         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<sphere, std::allocator<sphere>, Vec3&, double, std::shared_ptr<Material>&>(sphere*&, std::_Sp_alloc_shared_tag<std::allocator<sphere> >, Vec3&, double&&, std::shared_ptr<Material>&) [186]
                0.00    0.00     389/970         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<sphere, std::allocator<sphere>, Vec3&, Vec3&, double, std::shared_ptr<Material>&>(sphere*&, std::_Sp_alloc_shared_tag<std::allocator<sphere> >, Vec3&, Vec3&, double&&, std::shared_ptr<Material>&) [145]
                0.00    0.00     485/970         std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [553]
[480]    0.0    0.00    0.00     970         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr() [480]
                0.00    0.00     485/485         std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> > >::deallocate(std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2>*, unsigned long) [551]
-----------------------------------------------
                0.00    0.00     485/970         std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() <cycle 2> [554]
                0.00    0.00     485/970         std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [553]
[481]    0.0    0.00    0.00     970         std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc() [481]
                0.00    0.00     970/970         std::_Sp_ebo_helper<0, std::allocator<sphere>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<sphere>, true>&) [478]
-----------------------------------------------
                0.00    0.00     970/970         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2>*) [479]
[482]    0.0    0.00    0.00     970         std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> >* std::__addressof<std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2> >&) [482]
-----------------------------------------------
                0.00    0.00     782/782         std::allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> >::allocator<Lambertian>(std::allocator<Lambertian> const&) [485]
[483]    0.0    0.00    0.00     782         __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> >::new_allocator() [483]
-----------------------------------------------
                0.00    0.00     782/782         std::allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> >::~allocator() [486]
[484]    0.0    0.00    0.00     782         __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator() [484]
-----------------------------------------------
                0.00    0.00       2/782         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Lambertian, std::allocator<Lambertian>, Color>(Lambertian*&, std::_Sp_alloc_shared_tag<std::allocator<Lambertian> >, Color&&) [839]
                0.00    0.00     389/782         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Lambertian, std::allocator<Lambertian>, Color&>(Lambertian*&, std::_Sp_alloc_shared_tag<std::allocator<Lambertian> >, Color&) [593]
                0.00    0.00     391/782         std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [582]
[485]    0.0    0.00    0.00     782         std::allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> >::allocator<Lambertian>(std::allocator<Lambertian> const&) [485]
                0.00    0.00     782/782         __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> >::new_allocator() [483]
-----------------------------------------------
                0.00    0.00       2/782         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Lambertian, std::allocator<Lambertian>, Color>(Lambertian*&, std::_Sp_alloc_shared_tag<std::allocator<Lambertian> >, Color&&) [839]
                0.00    0.00     389/782         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Lambertian, std::allocator<Lambertian>, Color&>(Lambertian*&, std::_Sp_alloc_shared_tag<std::allocator<Lambertian> >, Color&) [593]
                0.00    0.00     391/782         std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [582]
[486]    0.0    0.00    0.00     782         std::allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> >::~allocator() [486]
                0.00    0.00     782/782         __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator() [484]
-----------------------------------------------
                0.00    0.00     782/782         std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc() [490]
[487]    0.0    0.00    0.00     782         std::_Sp_ebo_helper<0, std::allocator<Lambertian>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<Lambertian>, true>&) [487]
-----------------------------------------------
                0.00    0.00     391/782         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> >&) [588]
                0.00    0.00     391/782         std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [582]
[488]    0.0    0.00    0.00     782         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2>*) [488]
                0.00    0.00     782/782         std::allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> >* std::__addressof<std::allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> >&) [491]
-----------------------------------------------
                0.00    0.00       2/782         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Lambertian, std::allocator<Lambertian>, Color>(Lambertian*&, std::_Sp_alloc_shared_tag<std::allocator<Lambertian> >, Color&&) [839]
                0.00    0.00     389/782         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Lambertian, std::allocator<Lambertian>, Color&>(Lambertian*&, std::_Sp_alloc_shared_tag<std::allocator<Lambertian> >, Color&) [593]
                0.00    0.00     391/782         std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [582]
[489]    0.0    0.00    0.00     782         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr() [489]
                0.00    0.00     391/391         std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> > >::deallocate(std::allocator<std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2>*, unsigned long) [580]
-----------------------------------------------
                0.00    0.00     391/782         std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [583]
                0.00    0.00     391/782         std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [582]
[490]    0.0    0.00    0.00     782         std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc() [490]
                0.00    0.00     782/782         std::_Sp_ebo_helper<0, std::allocator<Lambertian>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<Lambertian>, true>&) [487]
